,Bal,Brick,Dist,District,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Totsp,Walk,lat,lon,rooms
3229,0,1.0,11378.559108481695,4,5,4.5,19,15,0,5,4000000,27,1.0,55.803555,37.7782,1
3230,0,0.0,12773.973592405637,4,1,7,24,18,0,1,4000000,38.2,1.0,55.741835,37.820151,2
3231,0,,15744.99139302861,4,1,6.5,32,10,0,2,4100000,46,0.0,55.713086,37.857414,2
3232,0,1.0,9007.076364360899,4,5,4,16,15,0,5,4100000,24,1.0,55.744505,37.760081,1
3233,0,,9007.076364360899,4,5,4,16,12,0,5,4100000,24,1.0,55.744505,37.760081,1
3234,0,,10702.280873907383,4,5,4.5,14,14,0,5,4150000,24,1.0,55.742919,37.787031,1
3235,1,,13236.872463298854,4,2,9,18,10,0,1,4200000,36,0.0,55.770552,37.827401,1
3236,1,0.0,9132.183030418302,4,5,6,19,23,0,5,4300000,31,1.0,55.745488,37.762327,1
3237,0,1.0,9359.956112282392,4,1,4,14,18,0,5,4300000,25,1.0,55.820319,37.713135,1
3238,0,1.0,9815.9212713993,4,1,5.7,17,10,0,5,4300000,28.4,1.0,55.755373,37.774373,1
3239,1,0.0,12055.495407168246,4,5,6,20,5,0,5,4400000,32,0.0,55.82845,37.760252,1
3240,1,1.0,14770.665721925898,4,5,6,19.4,29,0,9,4400000,33,1.0,55.818923,37.825137,1
3241,0,0.0,13358.486706491542,4,1,9.3,21,10,0,1,4400000,40,0.0,55.780041,37.826574,1
3242,1,0.0,11136.216294860344,4,5,6,21,10,0,5,4400000,32,1.0,55.806469,37.770861,1
3243,1,0.0,14714.578325345536,4,9,7,20.9,10,0,9,4450000,34.7,0.0,55.827277,37.81531,1
3244,0,0.0,11866.217268810637,4,1,6,21,14,0,9,4450000,31.7,1.0,55.805993,37.784731,1
3245,1,,14460.622084838651,4,1,10,20,15,0,4,4500000,35.1,1.0,55.825603,37.81239,1
3246,0,0.0,13828.2276567604,4,3,6.5,19,15,0,9,4500000,33,1.0,55.727602,37.832764,1
3247,0,0.0,11744.949380114573,4,1,7.8,23,10,0,9,4500000,38.1,1.0,55.825249,37.758671,1
3248,1,1.0,14337.967904048362,5,1,16,31,17,0,5,9600000,62.4,0.0,55.661151,37.773394,2
3249,1,1.0,13187.823707353476,5,2,5.7,36.3,10,0,5,7600000,56.2,0.0,55.695621,37.79923,3
3250,1,0.0,20901.588195847016,5,1,9,34.7,15,1,5,5251650,55.9,0.0,55.701572,37.937247,2
3251,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3252,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3253,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3254,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3255,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3256,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3257,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3258,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3259,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3260,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3261,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3262,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3263,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3264,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3265,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3266,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3267,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3268,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3269,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3270,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3271,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3272,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3273,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3274,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3275,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3276,1,,8200.826421374699,5,6,–,–,6,1,9,12874208,87.2,0.0,55.729384,37.739991,3
3277,1,1.0,8174.592651368574,5,2,11,18,9,1,2,8533014,57,0.0,55.728857,37.739181,2
3278,0,1.0,5638.936047269221,5,1,–,15.9,5,1,3,7400000,36.4,0.0,55.76763,37.705041,1
3279,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3280,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3281,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3282,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3283,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3284,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3285,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3286,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3287,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3288,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3289,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3290,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3291,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3292,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3293,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3294,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3295,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3296,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3297,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3298,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3299,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3300,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3301,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3302,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3303,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3304,1,0.0,11501.130210403187,5,4,5.4,30.8,14,0,5,6000000,46.1,1.0,55.70595,37.778685,2
3305,1,0.0,14257.721096316542,5,1,9.5,34,9,0,4,8990000,57.8,1.0,55.646238,37.736419,2
3306,1,,14709.915980021213,5,1,10.1,33.7,14,0,1,8900000,57.6,1.0,55.649916,37.758814,2
3307,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3308,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3309,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3310,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3311,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3312,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3313,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3314,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3315,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3316,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3317,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3318,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3319,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3320,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3321,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3322,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3323,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3324,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3325,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3326,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3327,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3328,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3329,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3330,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3331,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3332,1,0.0,12266.700586130777,5,1,10.2,45.1,20,0,1,12500000,74.2,1.0,55.670696,37.742627,3
3333,1,,17900.19916491969,5,1,9,19,,0,1,4250000,37,,55.632992,37.802679,1
3334,0,0.0,9306.47392701696,5,7,10,19,9,0,1,5800000,35,1.0,55.710124,37.742339,1
3335,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3336,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3337,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3338,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3339,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3340,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3341,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3342,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3343,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3344,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3345,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3346,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3347,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3348,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3349,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3350,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3351,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3352,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3353,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3354,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3355,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3356,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3357,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3358,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3359,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3360,1,1.0,8137.965547960026,5,3,7.3,16.9,10,1,9,6004723,33.3,0.0,55.729127,37.73874,1
3361,1,,20519.280858497266,5,5,13,32.6,10,0,1,6400000,64,0.0,55.706203,37.933285,2
3362,1,0.0,20889.691544907604,5,2,–,–,15,1,1,4187992,38.5,0.0,55.703309,37.937965,1
3363,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3364,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3365,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3366,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3367,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3368,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3369,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3370,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3371,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3372,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3373,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3374,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3375,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3376,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3377,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3378,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3379,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3380,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3381,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3382,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3383,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3384,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3385,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3386,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3387,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3388,0,0.0,9957.089696457851,5,2,6,28,5,0,9,7050000,45,1.0,55.6901,37.726,2
3389,1,,20640.803352991054,5,6,9,36.8,20,1,,5422300,55.9,0.0,55.703342,37.933842,2
3390,0,1.0,13542.669836318162,5,2,–,21.9,20,0,0,4197695,32.0,1.0,55.644135,37.704772,1
3391,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3392,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3393,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3394,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3395,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3396,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3397,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3398,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3399,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3400,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3401,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3402,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3403,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3404,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3405,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3406,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3407,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3408,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3409,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3410,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3411,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3412,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3413,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3414,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3415,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3416,1,0.0,12948.663024446507,5,1,9,15,5,0,0,5600000,36,0.0,55.673778,37.764671,1
3417,1,1.0,7240.401428282916,5,8,8,30,5,0,1,8800000,50,1.0,55.701283,37.681389,2
3418,1,0.0,14257.721096316542,5,1,9.5,34,9,0,4,8990000,57.8,1.0,55.646238,37.736419,2
3419,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3420,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3421,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3422,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3423,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3424,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3425,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3426,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3427,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3428,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3429,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3430,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3431,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3432,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3433,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3434,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3435,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3436,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3437,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3438,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3439,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3440,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3441,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3442,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3443,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3444,1,0.0,20901.588195847016,5,7,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3445,1,0.0,13443.95717895732,5,1,10.4,33.8,10,0,1,10000000,58.5,1.0,55.66699,37.763594,2
3446,1,0.0,20042.101706312955,5,1,13,33,,0,5,8100000,67,,55.700689,37.922389,2
3447,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3448,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3449,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3450,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3451,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3452,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
3453,1,0.0,20901.588195847016,5,9,7,15.6,,0,1,3814200,32.6,,55.701572,37.937247,1
3454,0,1.0,13380.245806480834,5,2,–,18.1,20,1,9,3831905,25.9,1.0,55.645719,37.704716,1
3455,0,1.0,13121.769938648764,5,2,6,15.6,,1,5,3896080,30.9,,55.648167,37.704316,1
3456,1,0.0,20901.588195847016,5,7,7.1,15.6,,0,1,3912000,32.6,,55.701572,37.937247,1
3457,1,0.0,20829.898045986527,5,1,7.1,15.6,,0,0,3927300,32,,55.701841,37.936196,1
3458,0,1.0,13380.245806480834,5,1,–,20.2,20,1,7,3935675,28.1,1.0,55.645719,37.704716,1
3459,1,0.0,20826.607429344196,5,1,7,15.6,20,1,6,3937000,32.6,0.0,55.701837,37.936139,1
3460,1,0.0,20901.588195847016,5,1,7.9,15.8,20,0,0,3937000,32.6,0.0,55.701572,37.937247,1
3461,1,0.0,20640.803352991054,5,3,8,17,15,1,1,3950000,36.9,0.0,55.703342,37.933842,1
3462,1,0.0,20889.691544907604,5,5,7.4,16.2,,1,1,3951900,36.7,,55.703309,37.937965,1
3463,1,0.0,20829.898045986527,5,1,7.1,15.6,20,0,0,3975000,31.8,0.0,55.701841,37.936196,1
3464,1,0.0,20768.629396007665,5,1,–,–,11,1,0,4000000,31.8,0.0,55.702526,37.93554,1
3465,1,0.0,20768.629396007665,5,1,–,–,11,1,3,4012500,31.9,0.0,55.702526,37.93554,1
3466,1,0.0,20901.588195847016,5,3,–,20,20,1,2,4013900,35.3,1.0,55.701572,37.937247,1
3467,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3468,1,0.0,21048.438657720846,5,6,7.4,16.2,20,1,1,4037000,36.7,0.0,55.700966,37.93937,1
3469,1,0.0,20889.691544907604,5,1,7.1,15.6,20,1,2,4037500,32.1,0.0,55.703309,37.937965,1
3470,0,1.0,13380.245806480834,5,2,–,19.9,20,1,6,4043442,27.3,1.0,55.645719,37.704716,1
3471,1,0.0,21048.438657720846,5,1,7.4,16.2,20,1,2,4059000,36.9,0.0,55.700966,37.93937,1
3472,1,,20484.679655607037,5,1,9.5,19,8,0,0,6800000,40,0.0,55.699588,37.92918,1
3473,0,0.0,20901.588195847016,5,3,12,15,15,1,1,4013900,35.3,0.0,55.701572,37.937247,1
3474,1,0.0,20826.607429344196,5,5,9,36.8,,1,1,5700000,57.6,,55.701837,37.936139,2
3475,0,1.0,4247.6815318521,5,6,–,–,5,1,1,3373500,17.3,1.0,55.751913,37.685072,1
3476,1,0.0,20956.576352934586,5,7,7,15.6,,0,7,3599999,32.5,,55.701993,37.938388,1
3477,1,0.0,20901.588195847016,5,1,7,15.6,20,1,1,3615861,32.6,1.0,55.701572,37.937247,1
3478,1,,13376.35051840841,5,1,–,18,,0,0,3647000,26.8,,55.646147,37.706245,1
3479,1,1.0,20967.98019036693,5,1,–,26,,0,4,3698800,39.8,,55.683153,37.926629,1
3480,1,1.0,20259.358242514627,5,1,7,15.8,,1,3,3708800,32.6,,55.7003,37.925809,1
